,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
97,ROOFTOP,"230 8 Ave SW, Calgary, AB T2P 1B5, Canada",ChIJWzhYBP1vcVMRvTVpmXAxynQ,"230 8 Avenue SW,Calgary,AB,Canada,T2P1B5",51.0458143,-114.066994,1,T2P 1B5,OK,street_address
98,RANGE_INTERPOLATED,"230 Chain Lake Dr, Halifax, NS B3S 1C5, Canada",Ei4yMzAgQ2hhaW4gTGFrZSBEciwgSGFsaWZheCwgTlMgQjNTIDFDNSwgQ2FuYWRhIhsSGQoUChIJTSiBvEEgWksRMINSzQ5dAPMQ5gE,"230 Chain Lake Drive,Halifax,NS,Canada,B3S1C1",44.6551272,-63.6777833,1,B3S 1C5,OK,street_address
99,ROOFTOP,"230 Chain Lake Dr, Halifax, NS B3S 1C5, Canada",ChIJh7PRLUIgWksReKTiXgsILug,"230 Chain Lake Drive,Halifax,NS,Canada,B3S1C5",44.6568287,-63.67547009999999,1,B3S 1C5,OK,premise
100,ROOFTOP,"230 The Boardwalk, Kitchener, ON N2N 0B1, Canada",ChIJm7iJe2H2K4gRis0Ucb71-ag,"230 The Boardwalk,Kitchener,ON,Canada,N2N0B1",43.4362928,-80.56090160000001,1,N2N 0B1,OK,premise
101,GEOMETRIC_CENTER,"2300 Lawrence Ave E, Scarborough, ON M1P 2K9, Canada",ChIJF8Vf4-TR1IkRzHmr_WWscIw,"2300 Lawrence Ave,Scarborough,ON,Canada,M1P2R2",43.7503786,-79.2771793,1,M1P 2K9,OK,"establishment,parking,point_of_interest,premise"
102,ROOFTOP,"2300 Yonge St, Toronto, ON M4P 1E4, Canada",ChIJx4IytjwzK4gRwIPk2mqEJow,"2300 Yonge Street,Toronto,ON,Canada,M4P1E4",43.7072693,-79.3996009,1,M4P 1E4,OK,street_address
103,ROOFTOP,"2300 Yonge St, Toronto, ON M4P 1E4, Canada",ChIJx4IytjwzK4gRwIPk2mqEJow,"2300 Yonge Street,Toronto,ON,Canada,M4P1E4",43.7072693,-79.3996009,1,M4P 1E4,OK,street_address
104,ROOFTOP,"2300 Yonge St, Toronto, ON M4P 1E4, Canada",ChIJx4IytjwzK4gRwIPk2mqEJow,"2300 Yonge Street,Toronto,ON,Canada,M4P1E4",43.7072693,-79.3996009,1,M4P 1E4,OK,street_address
105,ROOFTOP,"2300 Yonge St, Toronto, ON M4P 1E4, Canada",ChIJx4IytjwzK4gRwIPk2mqEJow,"2300 Yonge Street,Toronto,ON,Canada,M4P1E4",43.7072693,-79.3996009,1,M4P 1E4,OK,street_address
106,ROOFTOP,"2300 Yonge St, Toronto, ON M4P 1E4, Canada",ChIJx4IytjwzK4gRwIPk2mqEJow,"2300 Yonge Street,Toronto,ON,Canada,M4P1E4",43.7072693,-79.3996009,1,M4P 1E4,OK,street_address
107,ROOFTOP,"230 Weber St N, Waterloo, ON N2J 3H4, Canada",ChIJGURznovzK4gRQqWycPMLipE,"230-234 Weber St. N,Waterloo,ON,Canada,N2J3H4",43.477565,-80.518749,1,N2J 3H4,OK,street_address
108,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E1",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
109,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
110,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
111,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
112,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
113,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
114,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
115,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
116,ROOFTOP,"2305 Chemin Rockland, Mont-Royal, QC H3P 3E9, Canada",ChIJFaZhDP8YyUwR2_ONENDXs3k,"2305 Chemin Rockland,Montreal,QC,Canada,H3P3E9",45.5281968,-73.6481237,1,H3P 3E9,OK,premise
117,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips,Winnipeg,MB,Canada,R2V3E1",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
118,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips St,Winnipeg,MB,Canada,R2V3E1",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
119,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips St,Winnipeg,MB,Canada,R2V3E1",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
120,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips Street,Winnipeg,MB,Canada,R2V3C9",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
121,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips Street,Winnipeg,MB,Canada,R2V3E1",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
122,ROOFTOP,"2305 McPhillips St, Winnipeg, MB R2V 3E1, Canada",ChIJDUcDI-9x6lIR_8rBjhO21lQ,"2305 McPhillips Street,Winnipeg,MB,Canada,R2V3E1",49.9510117,-97.1450071,1,R2V 3E1,OK,premise
123,RANGE_INTERPOLATED,"2307 Victoria Ave E, Regina, SK S4N 7L2, Canada",Ei8yMzA3IFZpY3RvcmlhIEF2ZSBFLCBSZWdpbmEsIFNLIFM0TiA3TDIsIENhbmFkYSIbEhkKFAoSCWXHnO7uHxxTEeGXb7lvc6VwEIMS,"2307 Victoria Ave E.,Regina,SK,Canada,S4N1K5",50.4470107,-104.5493737,2,S4N 7L2,OK,street_address
124,ROOFTOP,"2309 Rue Saint-Hubert, Jonquière, QC G7X 5N6, Canada",ChIJ32pSxOEowEwRJcl_Hi5caKQ,"2309, rue St-Hubert ,Jonquiere,QC,Canada,G7X5N6",48.4145496,-71.24558809999999,1,G7X 5N6,OK,subpremise
125,RANGE_INTERPOLATED,"231 Service Rd, Shellbrook, SK S0J 2E0, Canada",Ei4yMzEgU2VydmljZSBSZCwgU2hlbGxicm9vaywgU0sgUzBKIDJFMCwgQ2FuYWRhIhsSGQoUChIJFx2NjrpIAVMR9gLzMQbMLfMQ5wE,"231 Service Rd E,Shellbrook,SK,Canada,S0J2E0",53.2270439,-106.3852821,1,S0J 2E0,OK,street_address
126,ROOFTOP,"232 Boulevard Curé-Labelle, Rosemère, QC J7A 2H4, Canada",ChIJtziCBFUmyUwRyqTPH9DYS-0,"232 Boulevard Cure-Labelle,Rosemere,QC,Canada,J7A2H4",45.6256503,-73.8044934,1,J7A 2H4,OK,premise
127,ROOFTOP,"232 Stewart Green SW, Calgary, AB T3H 3C8, Canada",ChIJ7UmxPwJycVMRziiSJM5PAAI,"232 Stewart Green SW,Calgary,AB,Canada,T3H3C8",51.0142536,-114.1690595,1,T3H 3C8,OK,street_address
128,ROOFTOP,"2320 Highway No 2, Bowmanville, ON L1C 3K7, Canada",ChIJE9eHhtQA1YkRM0OdBUdhvmo,"2320 HWY N 2,Bowmanville,ON,Canada,L1C3K7",43.9118799,-78.7165797,2,L1C 3K7,OK,"cafe,establishment,food,point_of_interest"
129,ROOFTOP,"2323 8 St E, Saskatoon, SK S7H 0V4, Canada",ChIJb8t-bE_xBFMRRDi-4CpyBUw,"2323 8TH STREET EAST,Saskatoon,SK,Canada,S7H0V4",52.116221,-106.6191156,1,S7H 0V4,OK,subpremise
130,ROOFTOP,"2323 Yonge St, Toronto, ON M4P 2C9, Canada",ChIJgzTORSMzK4gR6VqDkeqRObg,"2323 Yonge St,Toronto,ON,Canada,M4P2C9",43.7082826,-79.3982462,1,M4P 2C9,OK,premise
131,ROOFTOP,"2325 Preston Ave S, Saskatoon, SK S7J 2G1, Canada",ChIJtZlj2GrxBFMR_7Zhl3aK_LQ,"2325 Preston Ave,Saskatoon,SK,Canada,S7J2G2",52.101643,-106.6203576,1,S7J 2G1,OK,premise
132,ROOFTOP,"2325 Preston Ave S, Saskatoon, SK S7J 2G1, Canada",ChIJtZlj2GrxBFMR_7Zhl3aK_LQ,"2325 Preston Ave.,Saskatoon,SK,Canada,S7J2G2",52.101643,-106.6203576,1,S7J 2G1,OK,premise
133,ROOFTOP,"2327 8 St E, Saskatoon, SK S7H 3B6, Canada",ChIJN9fcc0_xBFMRwRq1CvzVSwQ,"2327 8 St E,Saskatoon,SK,Canada,S7H0V4",52.11632160000001,-106.6184203,1,S7H 3B6,OK,subpremise
134,ROOFTOP,"233 Brady St, Sudbury, ON P3B 4H5, Canada",ChIJ4a8I6MGqL00RToay5IohIQk,"233 Brady Street,Sudbury,ON,Canada,P3B4H5",46.48878879999999,-80.98827229999999,1,P3B 4H5,OK,premise
135,ROOFTOP,"233 Main St, Moncton, NB E1C 0K1, Canada",ChIJffxhKja5oEwRmRXfWeUghyU,"233 Main Street,Moncton,NB,Canada,E1C1B8",46.0928753,-64.7676303,1,E1C 0K1,OK,premise
136,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
137,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
138,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
139,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
140,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
141,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
142,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
143,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
144,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
145,ROOFTOP,"2331 66 St NW, Edmonton, AB T6K 4B4, Canada",ChIJCWFIAz8ZoFMROcB3ppPecS8,"2331 66 Street Northwest,Edmonton,AB,Canada,T6K4B5",53.4557801,-113.4302847,1,T6K 4B4,OK,street_address
146,ROOFTOP,"2332 160 St, Surrey, BC V3S 9N6, Canada",ChIJA6P-kZLEhVQRrPYHpnI_G8M,"2332 160th St.,Surrey,BC,Canada,V3S9N6",49.0432925,-122.7757646,1,V3S 9N6,OK,premise
147,ROOFTOP,"2335 162 Ave SW, Calgary, AB T2Y 4S6, Canada",ChIJh2loCEx0cVMR3tFRTV_i6N4,"2335 - 162 Avenue SW,Calgary ,AB,Canada,L4B3Z4",50.90627749999999,-114.1109742,1,T2Y 4S6,OK,street_address
148,ROOFTOP,"1350 Spring St NW #1, Atlanta, GA 30309, USA",ChIJz4_nc1oE9YgRxihstPqFSoM,,33.791638,-84.389488,1,30309,OK,"bar,establishment,food,point_of_interest,restaurant"
149,ROOFTOP,"2339 BC-97, Kelowna, BC V1X 4H9, Canada",ChIJXU5_fcWMfVMRufTIHGAGcYg,"2339  Highway 97 North,Kelowna,BC,Canada,V1X4H9",49.8828177,-119.4305432,1,V1X 4H9,OK,street_address
150,ROOFTOP,"2339 BC-97, Kelowna, BC V1X 4H9, Canada",ChIJXU5_fcWMfVMRufTIHGAGcYg,"2339  Highway 97 North,Kelowna,BC,Canada,V1X4H9",49.8828177,-119.4305432,1,V1X 4H9,OK,street_address
151,ROOFTOP,"234 Hays Blvd, Oakville, ON L6H 6M4, Canada",ChIJhf47WrRCK4gRKqPMB7Lk4T4,"234 HAYS BLVD,Oakville,ON,Canada,L6H6M4",43.483373,-79.72118909999999,1,L6H 6M4,OK,"establishment,point_of_interest,subpremise"
152,ROOFTOP,"235 Bayly St W #15, Ajax, ON L1S 3K3, Canada",EiwxNSwgMjM1IEJheWx5IFN0IFcsIEFqYXgsIE9OIEwxUyAzSzMsIENhbmFkYSIeGhwKFgoUChIJ_XfRv9Df1IkR5TZ9d1lta5ISAjE1,"235 Bayly Street unit 15,Ajax,ON,Canada,L1S3K3",43.8411331,-79.0264528,1,L1S 3K3,OK,subpremise
153,ROOFTOP,"235 Ira Needles Blvd, Kitchener, ON N2N 2K7, Canada",ChIJzcMXeA72K4gRQSsPIOSvkiU,"235 Ira Needles Blvd,Waterloo,ON,Canada,N2N3K6",43.4243111,-80.5532755,1,N2N 2K7,OK,street_address
154,ROOFTOP,"235 Montée Paiement, Gatineau, QC J8P 6M7, Canada",ChIJA1YzDhobzkwRNDlsfrkn1AA,"235 montée Paiement,Gatineau,QC,Canada,J8P6M7",45.4830663,-75.6771127,1,J8P 6M7,OK,premise
155,ROOFTOP,"235 Rue Principale, Sainte-Justine, QC G0R 1Y0, Canada",ChIJlYoBjS10uUwR8W428kfRres,"235 ue Principale,Sainte Justine,QC,Canada,G0R1Y0",46.41005819999999,-70.3480479,1,G0R 1Y0,OK,premise
156,ROOFTOP,"235 Vermillion Rd., Winnipeg, MB R2J 3M7, Canada",ChIJswu4dBJ36lIRK8dLY4h75_k,"235 Vermillion Road,Winnipeg,MB,Canada,R2J3W7",49.85519,-97.0665193,1,R2J 3M7,OK,premise
157,ROOFTOP,"2350 Box Springs Blvd NW, Medicine Hat, AB T1C 0C8, Canada",ChIJGdlkmV4rE1MRON3JlQV0K-4,"2350 Box Springs Blvd,Medicine Hat,AB,Canada,T1C0C8",50.064364,-110.7424253,1,T1C 0C8,OK,premise
158,RANGE_INTERPOLATED,"2351 Box Springs Blvd NW, Medicine Hat, AB T1C 0C8, Canada",EjoyMzUxIEJveCBTcHJpbmdzIEJsdmQgTlcsIE1lZGljaW5lIEhhdCwgQUIgVDFDIDBDOCwgQ2FuYWRhIhsSGQoUChIJiZhqS14rE1MR_yRIxF6Yb40QrxI,"2351 Box Springs Blvd,Medicine Hat,AB,Canada,T1C0A1",50.0628332,-110.7387781,1,T1C 0C8,OK,street_address
159,ROOFTOP,"2352 Sissons Dr, Portage la Prairie, MB R1N 3V7, Canada",ChIJ5970yrHI6VIRS2vBGa1u9jw,"2352 Sissons Drive,Portage la Prairie,MB,Canada,R1N0G5",49.974676,-98.32509669999999,1,R1N 3V7,OK,premise
160,ROOFTOP,"23550 Woodbine Ave, Keswick, ON L4P 3E9, Canada",ChIJ8-mRJ421KogRjmnXpRK3tlg,"23550 Woodbine Ave,Keswick,ON,Canada,L4P0E2",44.218869,-79.44823749999999,1,L4P 3E9,OK,premise
161,ROOFTOP,"2355 160 St, Surrey, BC V3S 0G1, Canada",ChIJU1r4xJPEhVQRlAez8AnUUbo,"2355-160 ST,Surrey,BC,Canada,V3S9N6",49.0443249,-122.7815245,1,V3S 0G1,OK,premise
162,ROOFTOP,"2365 McGillivray Blvd, Winnipeg, MB R3Y 0A1, Canada",ChIJwXn9ZD516lIR7-KQpGQRLfI,"2365 McGilivary Road,Winnipeg,MB,Canada,R3Y0A1",49.8196582,-97.20861579999999,1,R3Y 0A1,OK,premise
163,ROOFTOP,"2365 McGillivray Blvd, Winnipeg, MB R3Y 0A1, Canada",ChIJwXn9ZD516lIR7-KQpGQRLfI,"2365 Mcgillivray Blvd,Winnipeg,MB,Canada,R3Y0A1",49.8196582,-97.20861579999999,1,R3Y 0A1,OK,premise
164,ROOFTOP,"2370 McPhillips St, Winnipeg, MB R2V 4J6, Canada",ChIJDd39nuRx6lIRfiC3ahaIKSc,"2370 MCPHILLIPS ST,Winnipeg,MB,Canada,R2V4J6",49.9577932,-97.1499379,1,R2V 4J6,OK,premise
165,ROOFTOP,"2370 Ottawa St, Port Coquitlam, BC V3B 7Z1, Canada",ChIJs57_1PHVhVQRg7gSFMkzS1k,"2370 Ottawa Street,Port Coquitlam,BC,Canada,V3B7Z1",49.2559806,-122.7450225,1,V3B 7Z1,OK,street_address
166,ROOFTOP,"2370 Ottawa St, Port Coquitlam, BC V3B 7Z1, Canada",ChIJs57_1PHVhVQRg7gSFMkzS1k,"2370 Ottawa Street,Port Coquitlam,BC,Canada,V3B7Z1",49.2559806,-122.7450225,1,V3B 7Z1,OK,street_address
167,ROOFTOP,"1350 Spring St NW #1, Atlanta, GA 30309, USA",ChIJz4_nc1oE9YgRxihstPqFSoM,,33.791638,-84.389488,1,30309,OK,"bar,establishment,food,point_of_interest,restaurant"
168,ROOFTOP,"2375 Eglinton Ave E, Scarborough, ON M1K 2M5, Canada",ChIJeRFYthfO1IkRmzxwdpCE3ic,"2375 Eglinton Ave ,Scarborough,ON,Canada,M1K2M5",43.73138489999999,-79.2692488,1,M1K 2M5,OK,street_address
169,ROOFTOP,"2377 Durham Regional Hwy 2, Bowmanville, ON L1C 5A3, Canada",ChIJz-bwlS4B1YkRU2dAs_WeE3U,"2377 Hwy 2,Bowmanville,ON,Canada,L1C5A5",43.9087716,-78.7097577,1,L1C 5A3,OK,street_address
170,ROOFTOP,"2377 Durham Regional Hwy 2, Bowmanville, ON L1C 5A3, Canada",ChIJz-bwlS4B1YkRU2dAs_WeE3U,"2377 Hwy 2,Bowmanville,ON,Canada,L1C5A5",43.9087716,-78.7097577,1,L1C 5A3,OK,street_address
171,ROOFTOP,"2379 Durham Regional Hwy 2, Bowmanville, ON L1C 5A4, Canada",ChIJbbDSti4B1YkRYlxa2McLXBw,"2379 Hwy 2,Bowmanville,ON,Canada,L1C5A4",43.9094717,-78.7084285,1,L1C 5A4,OK,street_address
172,ROOFTOP,"2379 Durham Regional Hwy 2, Bowmanville, ON L1C 5A4, Canada",ChIJbbDSti4B1YkRYlxa2McLXBw,"2379 Hwy 2,Bowmanville,ON,Canada,L1C5A4",43.9094717,-78.7084285,1,L1C 5A4,OK,street_address
173,ROOFTOP,"2380 Boulevard René Lévesque, Jonquière, QC G7S 5Y5, Canada",ChIJvyTJmZUowEwR9QOKTWIn6wU,"2380 boul. Rene-Levesque,Jonquiere,QC,Canada,G7S5Y5",48.4072946,-71.21670759999999,1,G7S 5Y5,OK,premise
174,ROOFTOP,"2384 Boulevard Louis-XIV, Québec, QC G1C 5Y8, Canada",ChIJx8sMMVy8uEwRXcZHutYKy28,"2384 boul. Louis XIV,Quebec,QC,Canada,G1C5Y8",46.8933804,-71.20901920000001,1,G1C 5Y8,OK,street_address
175,ROOFTOP,"2384 Durham Regional Hwy 2, Bowmanville, ON L1C 4Z3, Canada",ChIJScA1pC4B1YkRSENPwJ3YFhI,"2384 Hwy 2,Bowmanville,ON,Canada,L1C3K7",43.9100608,-78.7088323,1,L1C 4Z3,OK,premise
176,ROOFTOP,"239 Boulevard Saint-Luc, Saint-Jean-sur-Richelieu, QC J2W 1C6, Canada",ChIJf9PmGzahyUwR4Do942XStfY,"239 Boulevard St-Luc,St-Luc,QC,Canada,J2W1C6",45.3528657,-73.2933591,1,J2W 1C6,OK,premise
177,ROOFTOP,"239 Hamilton Rd, Yorkton, SK S3N 4C6, Canada",ChIJoVU8c-mt41IRtM5uWJh0w2Y,"239 Hamilton Road,Yorkton,SK,Canada,S3N4C6",51.20680729999999,-102.4453947,1,S3N 4C6,OK,premise
178,ROOFTOP,"239 Wye Rd, Sherwood Park, AB T8B 1N1, Canada",ChIJC275yrwXoFMRuQtldFSdjEk,"239 Wye Road,Sherwood Park,AB,Canada,T8B1N1",53.51108079999999,-113.3171759,1,T8B 1N1,OK,premise
179,RANGE_INTERPOLATED,"2399 Parkdale Ave E, Brockville, ON K6V, Canada",EisyMzk5IFBhcmtkYWxlIEF2ZSBFLCBCcm9ja3ZpbGxlLCBPTiwgQ2FuYWRhIhsSGQoUChIJieicUzEPzUwRNmoy8rFHBFIQ3xI,"2399 Parkdale Ave,Brockville,ON,Canada,K6V3G9",44.61488019999999,-75.68316039999999,1,K6V,OK,street_address
180,ROOFTOP,"2399 Parkedale Ave, Brockville, ON K6V 3G9, Canada",ChIJU1frByIPzUwRosBFditFCgc,"2399 Parkedale Ave,Brockville,ON,Canada,K6V3G9",44.6029768,-75.698162,1,K6V 3G9,OK,street_address
181,ROOFTOP,"2399 Parkedale Ave, Brockville, ON K6V 3G9, Canada",ChIJU1frByIPzUwRosBFditFCgc,"2399 Parkedale Ave,Brockville,ON,Canada,K6V3G9",44.6029768,-75.698162,1,K6V 3G9,OK,street_address
182,ROOFTOP,"24 Oak St E, Leamington, ON N8H 2C2, Canada",ChIJT-QpOPvAOogRRCtzX3e43RE,"24 Oak Street East,Leamington,ON,Canada,N8H2C2",42.046164,-82.5983996,1,N8H 2C2,OK,street_address
183,ROOFTOP,"24 Seacliff Dr E, Leamington, ON N8H 2L2, Canada",ChIJQdfMxFnAOogRhgZrHKbdi60,"24 Seacliff Drive East,Leamington,ON,Canada,N8H2L2",42.033386,-82.59600139999999,1,N8H 2L2,OK,street_address
184,ROOFTOP,"240 Albert St, Regina, SK S4R 2N4, Canada",ChIJr_5lj_oeHFMRTjhOxOFbQbA,"240 Albert St.,Regina,SK,Canada,S4R2N4",50.4747366,-104.6187099,1,S4R 2N4,OK,premise
185,ROOFTOP,"240 Hamilton Rd, Yorkton, SK S3N 2V7, Canada",ChIJebQJVemt41IRGDQbHL0EQ9E,"240 Hamilton Road,Yorkton,SK,Canada,S3N4C6",51.204719,-102.4459307,1,S3N 2V7,OK,premise
186,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
187,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
188,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
189,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
190,RANGE_INTERPOLATED,"240 Leighland Ave, Oakville, ON L6H, Canada",EicyNDAgTGVpZ2hsYW5kIEF2ZSwgT2FrdmlsbGUsIE9OLCBDYW5hZGEiGxIZChQKEgnxEnWa21wriBEgayc-bqktGxDwAQ,"240 Leighland Avenue,Oakville,ON,Canada,L6H2H6",43.4642707,-79.68714039999999,1,L6H,OK,street_address
191,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
192,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
193,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
194,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
195,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
196,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Oakville,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
197,ROOFTOP,"240 Leighland Ave, Oakville, ON L6H 3H6, Canada",ChIJL94fWtxcK4gR2sjzdD4m0mU,"240 Leighland Avenue,Toronto,ON,Canada,L6H3H6",43.461607,-79.6868686,1,L6H 3H6,OK,premise
198,ROOFTOP,"240 Chemin Madawaska, Grand-Sault, NB E3Y 1A5, Canada",ChIJ6Y1qb-bQvEwRvZ7OGTpjeVI,"240 Madawaska Road,Grand Falls,NB,Canada,E3Y1A5",47.0560045,-67.7455812,1,E3Y 1A5,OK,premise
