,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
254,ROOFTOP,"1002 Chemong Rd, Peterborough, ON K9H 7E2, Canada",ChIJEfmyfYGM1YkRECJiz-vrbWI,"1002 CHEMONG RD,Peterborough,ON,Canada,K9H7E2",44.3247279,-78.33337139999999,1,K9H 7E2,OK,premise
255,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
256,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
257,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
258,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
259,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
260,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
261,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
262,ROOFTOP,"10020 102 Ave, Edmonton, AB T5J 4B7, Canada",ChIJy8z-YU8ioFMRl60IiqKzAlc,"10020 102 Avenue NW,Edmonton,AB,Canada,T5J2Z2",53.54349,-113.4917182,1,T5J 4B7,OK,street_address
263,ROOFTOP,"10025 Hurontario St, Brampton, ON L6Z 0E6, Canada",ChIJf_ZrIi0UK4gR-P-I7lzpTj8,"10025 Hurontario St,Brampton,ON,Canada,L6Z0E6",43.7072134,-79.78628359999999,1,L6Z 0E6,OK,premise
264,ROOFTOP,"10025 King George Blvd, Surrey, BC V3T 5H9, Canada",ChIJ3cjeCNTZhVQRFg0eo7Hqx5U,"10025 King George Hwy,Surrey,BC,Canada,V3T2W1",49.1847346,-122.8463754,1,V3T 5H9,OK,street_address
265,ROOFTOP,"100-310 Shawville Blvd SE, Calgary, AB T2Y 3S4, Canada",ChIJYZbpHXh2cVMRKMJaxH0Zg5k,"100-310 SHAWVILLE BLVD SE ,Calgary,AB,Canada,T2Y3S4",50.9011133,-114.061497,1,T2Y 3S4,OK,subpremise
266,ROOFTOP,"10032 100 St, Peace River, AB T0H, Canada",ChIJxXCgaXtPllMRV-j-SLd_3wI,"10032 100 St.,Peace River,AB,Canada,T8S1S2",56.23248950000001,-117.2906608,1,T0H,OK,premise
267,ROOFTOP,"3900 Crawford Ave Unit 100, Merritt, BC V1K 0A4, Canada",ChIJiy9B2xmRgVQR-4hnmOanXzQ,"100-3900 CRAWFORD AVE,Merritt,BC,Canada,V1K0A4",50.121584,-120.7520485,1,V1K 0A4,OK,street_address
268,ROOFTOP,"1004 Rue Sainte-Catherine O, Montréal, QC H3B 2V5, Canada",ChIJBzJ46UMayUwRzleDKPYMIhQ,"1004 rue Ste-Catherine Ouest,Montreal,QC,Canada,H3B5L2",45.50042209999999,-73.5720466,1,H3B 2V5,OK,street_address
269,ROOFTOP,"1005 Boulevard Laure, Sept-Îles, QC G4R 4S6, Canada",ChIJ63-cW9HfkUwRaktNCYrjEYM,"1005 boul. Laure,Sept-Iles,QC,Canada,G4R4S6",50.22633099999999,-66.39419149999999,1,G4R 4S6,OK,premise
270,ROOFTOP,"1005 Boulevard Laure #500, Sept-Îles, QC G4R 4S6, Canada",Ejk1MDAsIDEwMDUgQm91bGV2YXJkIExhdXJlLCBTZXB0LcOObGVzLCBRQyBHNFIgNFM2LCBDYW5hZGEiHxodChYKFAoSCet_nFvR35FMEWpLTQmK4xGDEgM1MDA,"1005 boul. Laure, Unit 500,Sept-Iles,QC,Canada,G4R4S6",50.22633099999999,-66.39419149999999,1,G4R 4S6,OK,subpremise
271,RANGE_INTERPOLATED,"1005 Ottawa St N, Kitchener, ON N2A, Canada",EicxMDA1IE90dGF3YSBTdCBOLCBLaXRjaGVuZXIsIE9OLCBDYW5hZGEiGxIZChQKEgmBYB9QSIsriBG-yXzSda2POxDtBw,"1005 OTTAWA ST N,Kitchener,ON,Canada,N2A1H2",43.4494707,-80.44553429999999,1,N2A,OK,street_address
272,RANGE_INTERPOLATED,"1005 Ottawa St N, Kitchener, ON N2A, Canada",EicxMDA1IE90dGF3YSBTdCBOLCBLaXRjaGVuZXIsIE9OLCBDYW5hZGEiGxIZChQKEgmBYB9QSIsriBG-yXzSda2POxDtBw,"1005 OTTAWA ST N,Kitchener,ON,Canada,N2A1H2",43.4494707,-80.44553429999999,1,N2A,OK,street_address
273,RANGE_INTERPOLATED,"1005 Ottawa St N, Kitchener, ON N2A, Canada",EicxMDA1IE90dGF3YSBTdCBOLCBLaXRjaGVuZXIsIE9OLCBDYW5hZGEiGxIZChQKEgmBYB9QSIsriBG-yXzSda2POxDtBw,"1005 Ottawa St North,Kitchener,ON,Canada,N2A1H2",43.4494707,-80.44553429999999,1,N2A,OK,street_address
274,ROOFTOP,"1350 Spring St NW #1, Atlanta, GA 30309, USA",ChIJz4_nc1oE9YgRxihstPqFSoM,,33.791638,-84.389488,1,30309,OK,"bar,establishment,food,point_of_interest,restaurant"
275,GEOMETRIC_CENTER,"1009 Talbot St, St Thomas, ON N5P 1G1, Canada",ChIJRWlU4TxeLogRexciytgzV04,"1009 Talbot Street,St Thomas,ON,Canada,N5P1E1",42.7789708,-81.1766447,1,N5P 1G1,OK,premise
276,ROOFTOP,"101 Boulevard Cardinal Léger, Pincourt, QC J7V 3Y3, Canada",ChIJU9H9HQBIyUwRSBDCZry7Y6Y,"101 boul. Cardinal-Leger,Pincourt,QC,Canada,J7V9T3",45.3847432,-73.99526399999999,1,J7V 3Y3,OK,premise
277,ROOFTOP,"101 Boulevard Taché O, Montmagny, QC G5V 3A6, Canada",ChIJvbtdkczVuEwR36iFe-yt5YE,"101 boul. Tache Ouest,Montmagny,QC,Canada,G5V3T8",46.9813086,-70.569474,1,G5V 3A6,OK,premise
278,RANGE_INTERPOLATED,"101 Copper Creek Dr #86, Markham, ON L0H 1J0, Canada",Eiw4NiwgMTAxIENvcHBlciBDcmVlayBEciwgTWFya2hhbSwgT04sIENhbmFkYSIiGiAKGhIYChQKEgm7Id38v9fUiRFu50-j83D61BBlEgI4Ng,"101 Copper Creek Drive Unit 86,Markham,ON,Canada,L6C0PZ",43.87016149999999,-79.2235197,1,L0H 1J0,OK,subpremise
279,ROOFTOP,"101 Edgeley Blvd, Concord, ON L4K 4Z4, Canada",ChIJbQSc56QvK4gRu7Gp7JFf99k,"101 EDGELEY BLVD,Vaughan,ON,Canada,L4K4Z4",43.7969314,-79.5299588,1,L4K 4Z4,OK,premise
280,ROOFTOP,"101 Ira Needles Blvd, Waterloo, ON N2J 3Z4, Canada",ChIJT3khxIr2K4gR2QglC1sYTtA,"101 Ira Needles Blvd,Waterloo,ON,Canada,N2J3Z4",43.4408736,-80.5651555,1,N2J 3Z4,OK,premise
281,ROOFTOP,"101 James Snow Pkwy N #1, Milton, ON L9E 0H4, Canada",ChIJD4Kq3eVuK4gRDLsu_9UYaQo,"101 James Snow Parkway S., Units 1-7,Milton,ON,Canada,L9T0R3",43.5400825,-79.85789009999999,1,L9E 0H4,OK,"electronics_store,establishment,point_of_interest,store"
282,ROOFTOP,"101 Kootenay St N, Cranbrook, BC V1C 3T5, Canada",ChIJbdC5S8vYZFMRHJqHRuJyNSA,"101 Kootenay St North,Cranbrook,BC,Canada,V1C3T5",49.5132315,-115.7659385,1,V1C 3T5,OK,premise
283,ROOFTOP,"101 Main St, Flin Flon, MB R8A 1J9, Canada",ChIJI5gkJ1Jw-FIRnVpqrggAvB0,"101 Main ST,Flin Flon,MB,Canada,R8A1J9",54.7672298,-101.8766673,1,R8A 1J9,OK,premise
284,ROOFTOP,"101 Marketplace Ave, Nepean, ON K2J 5G5, Canada",ChIJRzoUT9n8zUwR01jRss_ALiI,"101 Marketplace Avenue,Barrhaven,ON,Canada,K2J5G5",45.27071489999999,-75.7398534,1,K2J 5G5,OK,street_address
285,ROOFTOP,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",ChIJHVvDOJaELIgR_nbRYl6sCNI,"101 Osler Dr,Dundas,ON,Canada,L9H4H4",43.2589644,-79.9434083,1,L9H 4H6,OK,street_address
286,ROOFTOP,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",ChIJHVvDOJaELIgR_nbRYl6sCNI,"101 Osler Dr,Dundas,ON,Canada,L9H4H4",43.2589644,-79.9434083,1,L9H 4H6,OK,street_address
287,GEOMETRIC_CENTER,"101 Osler Dr, Dundas, ON L9H 4H6, Canada",ChIJH-PWI5aELIgRYPYP7xAUxiI,"101 Osler Dr,Dundas,ON,Canada,L9H6X4",43.2574389,-79.94235429999999,1,L9H 4H6,OK,"establishment,parking,point_of_interest,premise"
288,ROOFTOP,"1010 Hoover Park Dr, Whitchurch-Stouffville, ON L4A 0G5, Canada",ChIJAR2TVEEp1YkR_ajyIQioTvA,"1010 Hoover Park Drive,Stouffville,ON,Canada,L4A0K2",43.9556745,-79.2731278,1,L4A 0G5,OK,premise
289,ROOFTOP,"1010 Rue King E, Sherbrooke, QC J1G 1E4, Canada",ChIJyS6WplWyt0wRpUePOlEuxGE,"1010 King Est,Sherbrooke,QC,Canada,J1G1E4",45.4077656,-71.86702509999999,1,J1G 1E4,OK,premise
290,ROOFTOP,"1011 100 St, Tisdale, SK S0E 1T0, Canada",ChIJR7bqoGiS_VIRPw6dsYttEB4,"1011 - 100th St.,Tisdale,SK,Canada,S0E1T0",52.8487298,-104.0485463,1,S0E 1T0,OK,premise
291,GEOMETRIC_CENTER,"10111 Heart Lake Rd, Brampton, ON L6Z 0E4, Canada",ChIJp2TSOG4WK4gRZabfLTTD7_w,"10111 Heart Lake Road,Brampton,ON,Canada,L6Z0E4",43.72335229999999,-79.77012669999999,1,L6Z 0E4,OK,premise
292,ROOFTOP,"10122 100 St, Peace River, AB T8S 1S5, Canada",ChIJZam-CHtPllMRb6Vfjd4IOl8,"10122 100 St,Peace River,AB,Canada,T8S1S5",56.2311888,-117.291162,1,T8S 1S5,OK,premise
293,ROOFTOP,"10122 149 St NW, Edmonton, AB T5P 1L1, Canada",ChIJ87LWVAshoFMRJ8piizIEAKA,"10122 149 Street NW,Edmonton,AB,Canada,T5P0M4",53.5423459,-113.578703,1,T5P 1L1,OK,subpremise
294,ROOFTOP,"101-2985 Northern Ave, Coquitlam, BC V3B 0B9, Canada",ChIJ_XSXwDN_hlQRPMHVrudAxQk,"101-2985 Northern Ave,Coquitlam,BC,Canada,V3B0B9",49.2811305,-122.795833,1,V3B 0B9,OK,"electronics_store,establishment,point_of_interest,store"
295,ROOFTOP,"1013 17 Ave SW, Calgary, AB T2T 0A7, Canada",ChIJ6f98WSBwcVMR294SBHO1D7U,"1013 17th Avenue South West,Calgary,AB,Canada,T2T0A7",51.03755289999999,-114.085036,1,T2T 0A7,OK,premise
296,ROOFTOP,"10133 34 Ave NW, Edmonton, AB T6E 6J8, Canada",ChIJMUpDYCgfoFMRVqivfzvEMC4,"10133 - 34th Avenue,Edmonton,AB,Canada,T6E6J8",53.4666244,-113.4887469,1,T6E 6J8,OK,premise
297,ROOFTOP,"10136 King George Blvd, Surrey, BC V3T 4G1, Canada",ChIJfV_BstXZhVQRF_bctHR39Ak,"10136 King George Hwy,Surrey,BC,Canada,V3T2W4",49.1867215,-122.8441741,1,V3T 4G1,OK,premise
298,ROOFTOP,"1014 Manitoba Ave, Selkirk, MB R1A 4M2, Canada",ChIJ1W3_eln16lIRPotHzzMzuSw,"1014 Manitoba Avenue,Selkirk,MB,Canada,R1A4M2",50.15685389999999,-96.90071440000001,1,R1A 4M2,OK,premise
299,ROOFTOP,"10141 13 Ave NW, Edmonton, AB T6N 0B6, Canada",ChIJl7mTQ5UeoFMRVBm9PdaJIjY,"10141 13 Avenue Northwest,Edmonton,AB,Canada,T6N0B6",53.4400497,-113.4876387,1,T6N 0B6,OK,premise
300,ROOFTOP,"1015 Centennial Dr, Kingston, ON K7P 3B7, Canada",ChIJ8RMjJUis0kwRwxZmo9ExAOo,"1015 Centennial Dr,Kingston,ON,Canada,K7P3B7",44.26018,-76.56039249999999,1,K7P 3B7,OK,premise
301,ROOFTOP,"1015 Centennial Dr, Kingston, ON K7P 3B7, Canada",ChIJ8RMjJUis0kwRwxZmo9ExAOo,"1015 Centennial Drive,Kingston,ON,Canada,K7B3P7",44.26018,-76.56039249999999,1,K7P 3B7,OK,premise
302,ROOFTOP,"1015 Golf Links Rd, Ancaster, ON L9K 1L6, Canada",ChIJW5edAiKFLIgR042-Vmu-kZI,"1015 Golf Links Rd,Ancaster,ON,Canada,L9K1L6",43.2279513,-79.94108659999999,1,L9K 1L6,OK,premise
303,ROOFTOP,"1015 Lake Shore Blvd E, Toronto, ON M4M 1B3, Canada",ChIJ4VEc5JvL1IkR7_15nNdatLI,"1015 Lake Shore Blvd East,Toronto,ON,Canada,M4M1B4",43.6580366,-79.3288788,1,M4M 1B3,OK,street_address
304,ROOFTOP,"1015 Rue du Marché Central, Montréal, QC H4N 3J8, Canada",ChIJVbtuLfIYyUwRRq6VQszd5jg,"1015 Rue Du Marche Central,Montreal,QC,Canada,H4N3J8",45.5364736,-73.66021289999999,1,H4N 3J8,OK,premise
305,ROOFTOP,"1015 Rue du Marché Central, Montréal, QC H4N 3J8, Canada",ChIJVbtuLfIYyUwRRq6VQszd5jg,"1015 Rue Du Marche Central,Montreal,QC,Canada,H4N3J8",45.5364736,-73.66021289999999,1,H4N 3J8,OK,premise
306,ROOFTOP,"1015 Rue Sainte-Catherine O, Montréal, QC H3B 1H3, Canada",ChIJ95MK6EMayUwRVRpGkwtmGow,"1015 rue Ste-Catherine,Montreal,QC,Canada,H3B1H3",45.5005201,-73.5727338,1,H3B 1H3,OK,premise
307,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Blvd,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
308,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Blvd,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
309,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Blvd.,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
310,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Hwy,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
311,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Hwy,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
312,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Hwy,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
313,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Hwy,Surrey,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
314,ROOFTOP,"10153 King George Blvd, Surrey, BC V3T 2W1, Canada",ChIJXTZJetTZhVQR9vUeCKl4eFg,"10153 King George Hwy,Surrey ,BC,Canada,V3T2W1",49.1864648,-122.848401,1,V3T 2W1,OK,street_address
315,ROOFTOP,"1016 Manitoba Ave, Selkirk, MB R1A 4M1, Canada",ChIJYzIholn16lIRICNR3oPFb7k,"1016 Manitoba Ave,Selkirk,MB,Canada,R1A4M1",50.1557629,-96.90163199999999,1,R1A 4M1,OK,premise
316,ROOFTOP,"10160 108 St, Grande Prairie, AB T8V 7B1, Canada",ChIJdR5yuFyRkFMRo34NpyWaE5k,"10160 108 Street,Grande Prairie,AB,Canada,T8V7B1",55.17195359999999,-118.8215046,1,T8V 7B1,OK,premise
317,ROOFTOP,"1017 Canyon St, Creston, BC V0B 1G0, Canada",ChIJe86Rsh9jY1MR0xLDm1562lE,"1017 Canyon St,Creston,BC,Canada,V0B1G0",49.0953245,-116.512546,1,V0B 1G0,OK,premise
318,ROOFTOP,"101 Vedder Rd, Chilliwack, BC V2R 6E7, Canada",ChIJZ6hWbbtAhFQR4PafrY1BHv8,"101-7491 Vedder Rd,Chilliwack,BC,Canada,V2R6E7",49.1384329,-121.9598213,1,V2R 6E7,OK,street_address
319,ROOFTOP,"1018 Pembroke St E, Pembroke, ON K8A 3M2, Canada",ChIJs9l53n430UwRlpTJ5NzrQ9Q,"1018 Pembroke street east,Pembroke,ON,Canada,K8A3M2",45.8243288,-77.0872298,1,K8A 3M2,OK,premise
320,ROOFTOP,"10187 34 Ave NW, Edmonton, AB T6E 6J8, Canada",ChIJC7ufmigfoFMRDff_vNBPFW4,"10187 34 Avenue,Edmonton,AB,Canada,T6E6J8",53.466292,-113.4905153,1,T6E 6J8,OK,street_address
321,ROOFTOP,"102 Avenue de Louisbourg, Bonaventure, QC G0C 1E0, Canada",ChIJIW2VnjUCmUwRtewxSIlHc9Y,"102 De Louisbourg Ave,Bonaventure,QC,Canada,G0C1E0",48.0462719,-65.4942171,1,G0C 1E0,OK,premise
322,ROOFTOP,"102 Main St W, Listowel, ON N4W 1A2, Canada",ChIJQyB-OntdKYgRlPsVWFUAc0Y,"102 Main St West,Listowel,ON,Canada,N4W1A1",43.73131799999999,-80.9532349,1,N4W 1A2,OK,premise
323,ROOFTOP,"102 Main St, Fredericton, NB E3A 1C2, Canada",ChIJA5Wt9IoYpEwRqYHAW86Hos0,"102 Main Street,Fredericton,NB,Canada,E3A9N6",45.9784419,-66.6580199,1,E3A 1C2,OK,premise
324,RANGE_INTERPOLATED,"102 Primeway Dr, Welland, ON L3B 5N4, Canada",EiwxMDIgUHJpbWV3YXkgRHIsIFdlbGxhbmQsIE9OIEwzQiA1TjQsIENhbmFkYSIaEhgKFAoSCVFbeRz2SNOJEYicgx-dNryYEGY,"102 PRIMEWAY DR,Welland,ON,Canada,L3B0A1",43.0144485,-79.22933069999999,1,L3B 5N4,OK,street_address
325,ROOFTOP,"102 Souris Ave, Estevan, SK S4A 1J3, Canada",ChIJVwrKSJMiIFMRw4fCJyhB04U,"102 Souris Avenue,Estevan,SK,Canada,S4A1J3",49.147554,-102.9929372,1,S4A 1J3,OK,premise
326,ROOFTOP,"102 Warren Ave E, Penticton, BC V2A 8X3, Canada",ChIJaQhJAsGJglQRnxF1mnLfEdQ,"102 Warren Ave.E.,Penticton,BC,Canada,V2A8X3",49.4744204,-119.5789513,1,V2A 8X3,OK,premise
327,ROOFTOP,"1020 Ottawa St N, Kitchener, ON N2A 3Z3, Canada",ChIJCQAFmkiLK4gRo3VQsA819HE,"1020 Ottawa Street North,Kitchener,ON,Canada,N2A3Z3",43.4516993,-80.4444699,1,N2A 3Z3,OK,premise
328,ROOFTOP,"10203 101 Ave, Lac la Biche, AB T0A 2C0, Canada",ChIJAcKJEgSlplMRxJ2YwcD6vpE,"10203 101 Ave,Lac la Biche,AB,Canada,T0A2C0",54.7693403,-111.9786995,1,T0A 2C0,OK,street_address
329,ROOFTOP,"1021 Boulevard de l'Université E, Chicoutimi, QC G7H 6S9, Canada",ChIJl0IMh8UgwEwR0a9Ml2zjnps,"1021 de l'Université Est,Chicoutimi,QC,Canada,G7H4C1",48.4128919,-71.05148299999999,1,G7H 6S9,OK,"establishment,point_of_interest,store"
330,ROOFTOP,"10213 Boulevard Pie-IX, Montréal-Nord, QC H1H 3Z5, Canada",ChIJ6aEUMBQfyUwRs-08cQFIzOg,"10213 Boulevard Pie IX,Montreal,QC,Canada,H1H3Z5",45.5859349,-73.6314867,1,H1H 3Z5,OK,street_address
331,ROOFTOP,"10225 186 St NW, Edmonton, AB T5S 0B9, Canada",ChIJKTj8k-kgoFMRvpnIwY43z1s,"10225 186 St. Nw,Edmonton,AB,Canada,T5S0G5",53.5444208,-113.6450268,1,T5S 0B9,OK,street_address
332,ROOFTOP,"1025 102 Ave, Dawson Creek, BC V1G 2B9, Canada",ChIJERUPcjiZkVMRpYszA7FGtY4,"1025 102nd Avenue,Dawson Creek,BC,Canada,V1G2B8",55.758562,-120.2303639,1,V1G 2B9,OK,street_address
333,ROOFTOP,"1025 Boulevard Frontenac E, Thetford Mines, QC G6G 6S7, Canada",ChIJ4-X4XucwuEwROzbTXnloCno,"1025 boul. Fonctenac Est,Thetford-Mines,QC,Canada,G6G6S7",46.11432079999999,-71.2966695,1,G6G 6S7,OK,premise
334,ROOFTOP,"1025 Elgin St W, Cobourg, ON K9A 5W4, Canada",ChIJU7ZNrdbF1YkRg3EdeRFZhVY,"1025 Elgin St W,Cobourg,ON,Canada,K9A5W4",43.9705653,-78.1964294,1,K9A 5W4,OK,premise
335,ROOFTOP,"1026 Manitoba Ave, Selkirk, MB R1A 4M2, Canada",ChIJ4egEHFn16lIRt2CxgWt_NNE,"1026 Manitoba Avenue                   ,Selkirk,MB,Canada,R1A4M2",50.1570602,-96.9030179,1,R1A 4M2,OK,premise
336,ROOFTOP,"1029 Brodie Dr, Orillia, ON L3V 6H4, Canada",ChIJgW2b0zGvKk0RzCF4RCDb8Tw,"1029 Brodie Drive,Orillia,ON,Canada,L3V6H4",44.6320074,-79.4348181,1,L3V 6H4,OK,premise
337,ROOFTOP,"1029 Brodie Dr, Orillia, ON L3V 6H4, Canada",ChIJgW2b0zGvKk0RzCF4RCDb8Tw,"1029 Brodie Drive,Orillia,ON,Canada,L3V6H4",44.6320074,-79.4348181,1,L3V 6H4,OK,premise
338,ROOFTOP,"103 1 Ave, Leader, SK S0N 1H0, Canada",ChIJKfNxlVYFElMR2XkNcvhSUAU,"103 1st Ave. E,Leader,SK,Canada,S0N1H0",50.88545990000001,-109.541864,1,S0N 1H0,OK,street_address
339,ROOFTOP,"103 1 St E U101, Revelstoke, BC V0E 2S0, Canada",EjBVMTAxLCAxMDMgMSBTdCBFLCBSZXZlbHN0b2tlLCBCQyBWMEUgMlMwLCBDYW5hZGEiIBoeChYKFAoSCT0PYaUIN3lTEQidSbahoFPtEgRVMTAx,"103 1st St E U101,Revelstoke,BC,Canada,V0E2S0",50.99822959999999,-118.194809,1,V0E 2S0,OK,subpremise
340,ROOFTOP,"103 Boulevard Broadway, Grand-Sault, NB E3Z 2J6, Canada",ChIJ3T0_RR3RvEwRDZe0GQEs9JI,"103 Broadway Boulevard,Grand Falls,NB,Canada,E3Z2J6",47.0490441,-67.7370081,1,E3Z 2J6,OK,street_address
341,ROOFTOP,"1030 Adelaide St N, London, ON N5Y 2M9, Canada",ChIJ8TOyRu_tLogRJbhmqIHKeHo,"1030 Adelaide Street North,London,ON,Canada,N5Y2M9",43.0073097,-81.2394181,1,N5Y 2M9,OK,street_address
342,ROOFTOP,"1030 Boulevard du Grand Héron, Saint-Jérôme, QC J7Y 5K8, Canada",ChIJdxE0dkIrz0wR-YUVlWRQxV0,"1030 boul. du Grand-Heron,St-Jerome,QC,Canada,G9N8S8",45.761872,-74.0172589,1,J7Y 5K8,OK,premise
343,ROOFTOP,"10304 109 St NW, Edmonton, AB T5J 1M3, Canada",ChIJw0OsfjYioFMRCtWtQTEi7ks,"10304 - 109th Street,Edmonton,AB,Canada,T5J1M3",53.5450015,-113.5097469,1,T5J 1M3,OK,premise
344,ROOFTOP,"10304 109 St NW, Edmonton, AB T5J 1M3, Canada",ChIJw0OsfjYioFMRCtWtQTEi7ks,"10304 - 109TH STREET NW,Edmonton,AB,Canada,T5J1M3",53.5450015,-113.5097469,1,T5J 1M3,OK,premise
345,ROOFTOP,"10304 100 St, Grande Prairie, AB T8V 2M1, Canada",ChIJ9_eGXEyRkFMRTrxUIDc1z7E,"10304 100 Street,Grande Prairie,AB,Canada,T8V2M1",55.173749,-118.795033,1,T8V 2M1,OK,street_address
346,ROOFTOP,"10308 10 St, Dawson Creek, BC V1G 3T6, Canada",ChIJddhPTjiZkVMRJUpLvK5gx8U,"10308 10th Street,Dawson Creek,BC,Canada,V1G4K6",55.757113,-120.22909,1,V1G 3T6,OK,street_address
347,ROOFTOP,"10309 34 Ave NW, Edmonton, AB T6J 6V1, Canada",ChIJ3-FAPSYfoFMRQwqFLJ0_R3c,"10309 34 Avenue NW,Edmonton,AB,Canada,T6J6V1",53.4673358,-113.4927433,1,T6J 6V1,OK,premise
348,ROOFTOP,"10315 96 St, High Level, AB T0H 1Z0, Canada",ChIJT4MEi0WDwFMREgleLYm_2wk,"10315 96 St,High Level,AB,Canada,T0H1Z0",58.5118054,-117.1308827,1,T0H 1Z0,OK,street_address
349,ROOFTOP,"10348 King George Blvd, Surrey, BC V3T 2W5, Canada",ChIJZQUmpirYhVQRYybuOScj5RQ,"10348 KING GEORGE HWY.,Surrey,BC,Canada,V3T2W5",49.1907592,-122.8439746,1,V3T 2W5,OK,street_address
350,ROOFTOP,"1035 Gardiners Rd, Kingston, ON K7P 0G1, Canada",ChIJpeKFQzWs0kwR9Fg5Lg4uxrU,"1035 Gardiners Rd,Kingston,ON,Canada,K7P0G1",44.262355,-76.57006059999999,1,K7P 0G1,OK,street_address
351,ROOFTOP,"1035 Gateway Rd, Winnipeg, MB R2K 4C1, Canada",ChIJoYizkmJw6lIRMlYrmJ-m_uw,"1035 Gateway Rd,Winnipeg,MB,Canada,R2K4C1",49.9282709,-97.06964169999999,1,R2K 4C1,OK,premise
352,ROOFTOP,"10355 152 St, Surrey, BC V3R 7Z1, Canada",ChIJyaQNiGzXhVQRkv6_wHKFApQ,"10355 152nd St.,Surrey,BC,Canada,V3R1B9",49.18692249999999,-122.8044291,1,V3R 7Z1,OK,premise
353,ROOFTOP,"10355 152 St, Surrey, BC V3R 7C1, Canada",ChIJGzxluhLXhVQRNK16UzBewz4,"10355 152nd St.,Surrey,BC,Canada,V3R7B7",49.1902404,-122.8034613,1,V3R 7C1,OK,premise
354,ROOFTOP,"10355 152 St, Surrey, BC V3R 7C1, Canada",ChIJM-0zoRLXhVQRIVk7MI9iw3k,"10355 152nd St.,Surrey,BC,Canada,V3R7B9",49.1916083,-122.8039598,1,V3R 7C1,OK,subpremise
355,ROOFTOP,"10355 152 St, Surrey, BC V3R 7C1, Canada",ChIJM-0zoRLXhVQRIVk7MI9iw3k,"10355 152nd St.,Surrey,BC,Canada,V3R7B9",49.1916083,-122.8039598,1,V3R 7C1,OK,subpremise
